"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Rnaset2a",74.6036157833674,40.02201343292,41.7524454207727,37.9777611043091,45.1406205670241,45.9644012987173,32.7990476585454,50.1784958767008,46.7978414904776,43.8161317281853,44.1783873517507,59.395045968692,61.3582079944368,71.0394625825697,45.138444873202,50.3223172293268,48.150273207663,53.7998404289812,70.5066445769514,61.7807249951035,53.0652670764077,65.2466288232898,53.0682090986922,48.3622904748941
"Fgfr1op",14.9207231566735,17.4008754056174,15.1827074257355,18.9888805521546,16.4147711152815,14.7742718460163,13.5720197207774,11.8067049121649,12.7630476792212,10.2237640699099,15.3663956006089,14.848761492173,14.7259699186648,13.0480645559822,11.0716940255024,20.2187881724974,7.32721548812263,16.6965022020976,22.5021206096653,21.0317361685459,12.9077676672343,8.36495241324228,3.65987648956498,11.0542378228329
"Mpc1",339.446451814322,377.598996301898,460.542125247311,377.404000974072,553.99852514075,512.174757328565,570.024828272652,513.591663679173,484.995811810405,598.820466951865,576.239835022835,509.10039401736,559.095991245308,408.839356087442,495.67122483403,557.139940753261,483.596222216093,508.315733708306,453.042694941262,449.553360602668,404.443386906675,521.973030586318,457.484561195622,355.117390058508
"Sft2d1",55.9527118375255,90.4845521092105,70.8526346534325,73.5819121395989,58.8195964964253,73.8713592300815,83.6941216114608,50.1784958767008,89.3413337545482,64.263659868005,71.0695796528163,59.395045968692,79.0293718968346,60.8909679279169,74.9468518649392,73.6862502286571,57.5709788352492,73.2790929980951,58.5055135851299,59.1517579740353,81.7491952258173,43.4977525488599,56.7280855882571,84.2885633991012
"Pde10a",11.1905423675051,15.6607878650557,6.32612809405647,4.74722013803864,10.943180743521,8.20792880334238,10.1790147905831,11.8067049121649,23.3989207452388,16.0659149670013,13.4455961505328,10.606258208695,7.36298495933242,17.3974194079763,12.7750315678874,8.98612807666549,10.467450697318,10.203418012393,9.00084824386613,11.8303515948071,7.17098203735239,11.7109333785392,9.14969122391244,9.67245809497882
"Qk",63.4130734158623,99.1849898120192,87.3005676979793,90.1971826227341,106.69601224933,65.6634304267391,59.9430871001003,79.6952581571131,85.0869845281412,61.3425844194594,71.0695796528163,80.6075623860819,77.0659092410126,76.8386023852284,71.5401767801692,88.0640551513219,74.3188999509581,93.6859290228811,67.506361828996,68.3531425477741,88.9201772631697,86.9955050977197,73.1975297912995,116.069497139746
"Prkn",14.9207231566735,6.96035016224696,11.3870305693016,7.12083020705796,5.47159037176049,6.56634304267391,21.4890312245643,11.8067049121649,8.50869845281412,16.0659149670013,7.68319780030447,2.121251641739,8.8355819511989,5.79913980265875,14.4783691102723,14.3778049226648,10.467450697318,10.203418012393,6.00056549591076,7.88690106320471,14.3419640747048,15.0569143438361,3.65987648956498,15.1995770063953
"Agpat4",7.46036157833674,24.3612255678644,11.3870305693016,18.9888805521546,16.4147711152815,13.1326860853478,10.1790147905831,20.6617335962886,36.16196842446,32.1318299340025,26.8911923010656,21.21251641739,21.5980892140418,14.4978495066469,24.6983943645822,18.8708689609975,18.8414112551725,23.1895863918023,24.002261983643,11.8303515948071,17.2103568896457,18.402895309133,9.14969122391244,12.4360175506871
"Igf2r",33.5716271025153,36.5418383517966,21.508835519792,47.4722013803864,25.9900542658623,26.2653721706956,22.6200328679624,26.565086052371,17.0173969056282,43.8161317281853,26.8911923010656,31.818774626085,19.1437608942643,21.7467742599703,15.3300378814648,22.914626595497,14.6544309762453,11.1310014680651,21.0019792356876,15.7738021264094,18.6445532971162,13.3839238611877,12.8095677134774,24.8720351013741
"Airn",11.1905423675051,15.6607878650557,7.59135371286777,18.9888805521546,4.10369277882037,11.4911003246793,27.1440394415548,14.7583811402061,21.2717461320353,16.0659149670013,23.0495934009134,14.848761492173,22.0889548779973,13.0480645559822,17.0333754238498,15.2764177303313,16.7479211157089,22.2620029361302,21.0019792356876,10.5158680842729,10.0393748522934,25.0948572397268,10.9796294686949,9.67245809497882
