"","sgNfe2l1","sgNfe2l2","doubleKO"
"Prpsap2",0,0,0
"Ulk2",0,0,0
"Akap10",0,0,0
"Specc1",0,0,0
"Adora2b",0,0,0
"Zswim7",0,0,0
"Ttc19",0,0,0
"Ncor1",0,0,0
"Ubb",0,1,0
"Trpv2",0,0,0
"2410006H16Rik",0,0,1
"Lrrc75a",0,0,0
"Mmgt2",0,0,0
"Zfp287",0,0,0
"Tvp23b",0,0,0
"Pmp22",0,1,0
"Hs3st3b1",0,0,0
"Cox10",0,0,0
"Elac2",0,0,0
"Map2k4",0,0,0
"Zkscan6",0,0,0
"Dnah9",0,0,0
"Adprm",0,0,0
"Sco1",0,0,0
"Gas7",0,0,0
"Glp2r",0,-1,0
"Stx8",0,0,0
"Ntn1",0,0,0
"Pik3r5",0,0,0
"Pik3r6",0,0,0
"Ndel1",0,0,0
"Rpl26",0,1,1
"Pfas",0,0,0
"Ctc1",0,0,0
"Borcs6",0,0,0
"Vamp2",0,0,0
"Trappc1",0,0,0
"Chd3",0,0,0
"Naa38",0,0,0
"Kdm6b",0,0,0
"Dnah2",0,0,0
"Wrap53",0,0,0
"Trp53",0,0,0
"Fxr2",0,0,0
"Mpdu1",0,0,0
"Cd68",0,0,0
"Eif4a1",0,0,0
"Senp3",0,0,0
"Tnfsf13os",0,0,0
"Polr2a",0,0,0
"Nlgn2",0,0,0
"Tmem256",0,0,0
"Plscr3",0,0,0
"Kctd11",0,0,0
"Gps2",0,0,0
"Eif5a",0,0,0
"Elp5",0,0,0
"Ctdnep1",0,0,0
"Gabarap",0,0,0
"Phf23",0,0,0
"Acadvl",0,0,0
"Mgl2",0,1,1
"Clec10a",0,0,0
"Arrb2",0,0,0
"Med11",0,0,0
"Cxcl16",0,0,0
"Zmynd15",0,0,0
"Psmb6",0,0,0
"Pld2",0,0,0
"Slc25a11",0,0,0
"Rnf167",0,0,0
"Pfn1",0,0,0
"Spag7",0,0,0
"Camta2",0,0,0
"Kif1c",0,0,0
"Scimp",1,1,0
"Rabep1",0,0,0
"Nup88",0,0,0
"Rpain",0,0,0
"C1qbp",0,0,0
"Dhx33",0,0,0
"Derl2",0,0,0
"Mis12",0,0,0
"Txndc17",0,0,0
"Med31",0,1,1
"Xaf1",0,1,0
"Mybbp1a",0,0,0
"Ube2g1",0,0,0
"Ankfy1",0,0,0
"Cyb5d2",0,0,0
"Zzef1",0,1,0
"Ncbp3",0,0,0
"Itgae",0,0,0
"P2rx5",0,0,0
"Emc6",0,0,0
"Tax1bp3",0,0,0
"Ctns",0,0,0
"Cluh",0,0,0
"Pafah1b1",0,0,0
"Mettl16",0,0,0
"Sgsm2",0,0,0
"Tsr1",0,0,0
"Srr",0,0,0
"Smg6",0,0,0
"Rpa1",0,0,0
"Wdr81",0,0,0
"Prpf8",0,0,0
"Scarf1",0,0,0
"Slc43a2",0,0,0
"Pitpna",-1,-1,0
"Gm12338",0,0,0
"Inpp5k",0,0,0
"Myo1c",0,0,0
"Crk",0,0,0
"Ywhae",0,0,0
"Gm26836",0,0,0
"Vps53",0,0,0
"Glod4",0,0,0
"Nxn",0,0,0
"Timm22",0,0,0
"Abr",0,0,-1
"Rpl36-ps2",0,0,0
"Gosr1",0,0,0
"Cpd",-1,0,0
"Blmh",0,0,0
"Slc6a4",0,0,-1
"Nsrp1",0,0,0
"Efcab5",0,0,0
"Ssh2",0,0,0
"Ankrd13b",0,0,0
"Git1",0,0,0
"Abhd15",0,0,0
"Taok1",0,0,0
"Nufip2",0,0,0
"Myo18a",0,0,0
"Phf12",0,0,0
"Flot2",0,0,0
"Eral1",0,0,0
"Fam222b",0,0,0
"Rpl23a",0,0,0
"Supt6",0,0,0
"Sdf2",0,0,0
"2610507B11Rik",0,0,0
"Aldoc",0,0,0
"Pigs",0,0,0
"Tmem199",0,0,0
"Poldip2",0,0,0
"Tnfaip1",0,0,0
"Ift20",0,0,0
"Tmem97",0,0,0
"Nlk",0,0,0
"Fam58b",0,0,0
"Nos2",-1,0,0
"Lgals9",0,1,0
"Ksr1",0,0,0
"Wsb1",0,0,0
"Nf1",0,0,0
"Evi2",0,0,0
"Utp6",0,0,0
"Suz12",0,1,0
"Crlf3",0,0,0
"Atad5",0,0,0
"Tefm",0,0,0
"Adap2",0,0,0
"Adap2os",0,0,0
"Rnf135",0,0,0
"Rhot1",0,0,0
"5730455P16Rik",0,0,0
"Zfp207",0,1,0
"Psmd11",0,0,0
"Myo1d",0,0,0
"Asic2",0,0,0
"Gm31522",0,0,0
"Gm17268",0,0,0
"Ccl2",0,1,0
"Ccl7",0,1,1
"Ccl12",0,1,1
"Ccl1",0,0,0
"Zfp830",0,0,0
"Gm11423",0,0,0
"Lig3",0,0,0
"Rffl",0,0,0
"Slfn5os",0,0,0
"Slfn5",0,0,0
"Slfn9",0,0,0
"Slfn8",0,0,0
"Slfn10-ps",0,0,0
"Slfn2",0,0,0
"Gm20234",0,0,0
"Slfn1",0,1,0
"Slfn4",-1,0,0
"Slfn3",0,0,0
"Gm11427",0,0,0
"Ap2b1",0,0,0
"Taf15",0,0,0
"Heatr9",0,0,0
"Ccl5",0,0,1
"Ccl9",0,1,0
"E230016K23Rik",0,-1,-1
"Ccl6",1,0,0
"Rpl9-ps1",0,0,0
"Ccl3",0,0,0
"Ccl4",0,0,0
"Wfdc17",0,0,0
"Wfdc18",0,0,0
"Wfdc21",1,0,1
"Heatr6",0,0,0
"Ddx52",0,0,0
"Synrg",0,0,0
"Dusp14",0,1,0
"Acaca",0,0,0
"Aatf",0,0,0
"Ggnbp2",0,0,0
"Znhit3",0,0,0
"Car4",0,1,1
"Usp32",0,0,0
"Appbp2",0,0,0
"Ppm1d",0,0,0
"Bcas3",0,0,0
"Brip1",0,0,0
"Brip1os",0,0,0
"Ints2",0,0,0
"Med13",0,0,0
"Rnft1",0,0,0
"Rps6kb1",0,0,0
"Vmp1",0,0,0
"Ptrh2",0,0,0
"Cltc",0,0,0
"Dhx40",0,0,0
"Gdpd1",0,0,0
"Smg8",0,0,0
"Trim37",0,0,0
"Tex14",0,0,0
"Supt4a",0,0,0
"Mir142hg",0,0,0
"Tspoap1",0,0,0
"Dynll2",0,0,0
"Srsf1",0,0,0
"Vezf1",0,0,0
"Cuedc1",0,0,0
"Mrps23",0,0,0
"Msi2",0,0,0
"Scpep1",1,1,0
"Trim25",0,0,0
"Dgke",0,0,0
"Pctp",0,0,0
"Mmd",0,0,0
"Cox11",0,0,0
"Utp18",0,0,0
"Mbtd1",0,0,0
"Spag9",0,0,0
"Tob1",-1,0,0
"Luc7l3",0,0,0
"Ankrd40",0,-1,0
"Lrrc59",0,0,0
"Mrpl27",0,0,0
"Xylt2",0,0,0
"Ppp1r9b",0,0,0
"Kat7",0,0,0
"Slc35b1",0,0,0
"Spop",0,0,0
"Phb",0,0,0
"Zfp652",0,0,0
"Gngt2",0,0,0
"B4galnt2",0,0,0
"Igf2bp1",0,0,0
"Snf8",0,0,0
"Ube2z",0,0,0
"Atp5g1",0,0,0
"Hoxb4",0,0,0
"Skap1",0,0,0
"Snx11",0,0,0
"Cbx1",0,0,0
"Nfe2l1",0,0,0
"Cdk5rap3",0,0,0
"Pnpo",0,0,0
"Sp2",0,0,0
"Mrpl10",0,0,0
"Osbpl7",0,0,0
"Kpnb1",0,0,0
"Npepps",0,0,0
"Mrpl45",0,0,0
"Socs7",0,0,0
"Arhgap23",0,0,0
"Gm11613",0,0,0
"Mllt6",0,0,0
"Cisd3",0,0,0
"Psmb3",0,0,0
"Pip4k2b",0,0,0
"Cwc25",0,0,0
"Rpl23",0,1,1
"Lasp1",0,0,0
"Fbxo47",0,0,0
"Plxdc1",0,0,0
"Arl5c",0,0,0
"Rpl19",0,1,1
"Stac2",0,0,0
"Fbxl20",0,0,0
"Med1",0,0,0
"Cdk12",0,0,0
"Stard3",0,0,0
"Mien1",0,0,0
"Gm12355",0,0,0
"Psmd3",0,0,0
"Msl1",0,0,0
"Gm12359",0,0,0
"Casc3",0,0,0
"Wipf2",0,0,0
"Top2a",0,0,0
"Ccr7",0,1,1
"Smarce1",0,0,0
"Eif1",0,0,0
"Gm10039",0,0,0
"Jup",0,0,0
"Acly",0,1,0
"Cnp",0,0,0
"Dnajc7",0,0,0
"Nkiras2",0,0,0
"Dhx58os",0,0,0
"Dhx58",0,0,0
"Rab5c",0,0,0
"Ghdc",0,0,0
"Stat5b",0,0,0
"Stat5a",0,0,0
"Stat3",0,0,0
"Atp6v0a1",0,0,0
"Naglu",0,0,0
"Mlx",0,0,0
"Retreg3",0,0,0
"Ezh1",0,0,0
"Coa3",0,0,0
"Becn1",0,0,0
"Psme3",0,0,0
"Rundc1",0,0,0
"Rpl27",0,0,0
"Ifi35",0,0,0
"Vat1",0,0,0
"Rnd2",0,0,0
"Brca1",0,0,0
"Nbr1",0,0,0
"Tmem106a",0,0,0
"Rdm1",0,0,0
"Dhx8",0,0,0
"Dusp3",0,0,0
"Tmem101",0,0,0
"Lsm12",0,0,0
"G6pc3",0,0,0
"Tmub2",0,0,0
"Ubtf",0,0,0
"Slc25a39",0,0,0
"Grn",0,0,0
"Gpatch8",0,0,0
"Ccdc43",0,0,0
"Eftud2",0,0,0
"Gm26668",0,0,0
"Dcakd",0,0,0
"Acbd4",0,0,0
"Hexim1",0,0,0
"Fmnl1",0,0,0
"Map3k14",0,0,0
"Plekhm1",0,0,0
"Gosr2",0,0,0
"C130046K22Rik",0,0,0
"Nsf",0,0,0
"Arf2",0,0,0
"Kansl1",0,0,0
"Cdc27",0,0,0
"Myl4",0,0,0
"Itgb3",0,0,0
"Tlk2",0,0,0
"Mrc2",0,0,0
"Tanc2",0,0,0
"Dcaf7",0,0,0
"Map3k3",0,0,0
"Strada",0,0,0
"Ccdc47",0,0,0
"Ddx42",0,0,0
"Ftsj3",0,0,0
"Psmc5",0,0,0
"Smarcd2",0,0,0
"Ern1",0,0,0
"Snord104",0,0,0
"Tex2",0,0,0
"Pecam1",0,0,0
"Milr1",0,0,0
"Ddx5",0,0,0
"Cep95",0,0,0
"Smurf2",0,0,0
"Bptf",0,0,0
"Nol11",0,0,0
"Pitpnc1",0,0,0
"Psmd12",0,0,0
"Helz",0,0,0
"Prkca",0,0,0
"Gna13",0,0,0
"Amz2",0,0,0
"Slc16a6",0,0,0
"Wipi1",0,0,0
"Prkar1a",0,0,0
"Gm11675",0,0,0
"2610035D17Rik",0,0,0
"Slc39a11",0,0,0
"Cog1",0,0,0
"Fam104a",0,0,0
"Cdc42ep4",0,0,0
"Rpl38",0,0,1
"Ttyh2",0,0,0
"Gprc5c",0,0,0
"Cd300a",0,0,0
"Cd300lb",0,0,0
"Cd300ld",0,0,0
"Cd300c2",0,0,0
"Rab37",0,0,0
"Cd300lf",0,0,0
"Slc9a3r1",0,0,0
"Nat9",0,0,0
"Tmem104",0,0,0
"Mrpl58",0,0,0
"Atp5h",0,0,0
"Armc7",0,0,0
"Nt5c",0,0,0
"Jpt1",0,0,0
"Sumo2",0,0,0
"Nup85",0,0,0
"Gga3",0,0,0
"Mrps7",0,0,0
"Mif4gd",0,0,0
"Grb2",0,0,0
"Tmem94",0,0,0
"Recql5",0,0,0
"Sap30bp",0,0,0
"H3f3b",-1,0,0
"Unk",0,0,0
"Wbp2",0,0,0
"Mrpl38",0,0,0
"Acox1",0,0,0
"Ten1",0,0,0
"Srp68",0,0,0
"Exoc7",0,0,0
"Rnf157",0,0,0
"Ubald2",0,0,0
"Prpsap1",0,0,0
"Sphk1",0,0,0
"Rhbdf2",0,0,0
"Jmjd6",0,0,0
"Mettl23",0,0,0
"Srsf2",0,0,0
"Mfsd11",0,0,0
"Snhg20",0,0,0
"Sec14l1",0,0,0
"Sept9",0,0,0
"Gm8624",0,0,0
"Tnrc6c",0,0,0
"Birc5",0,0,0
"Socs3",0,0,0
"Pgs1",0,0,0
"Cyth1",0,0,0
"Usp36",0,0,0
"Timp2",0,0,0
"Lgals3bp",0,0,0
"Cant1",0,0,0
"Gaa",0,0,0
"Eif4a3",0,0,0
"Rnf213",0,0,0
"A930037H05Rik",0,0,0
"Rptor",0,0,0
"Baiap2",0,0,0
"Tepsin",0,0,0
"Ndufaf8",0,0,0
"Slc38a10",0,0,0
"Actg1",0,0,1
"Nploc4",0,0,0
"Arl16",0,0,0
"Mrpl12",0,0,0
"Mcrip1",0,0,0
"P4hb",0,0,0
"Arhgdia",0,0,0
"Alyref",0,0,0
"Anapc11",0,0,0
"Pcyt2",0,0,0
"Sirt7",0,0,0
"Mafg",0,0,0
"Gm17586",0,0,0
"Aspscr1",0,0,0
"Cenpx",0,0,0
"Dcxr",0,0,0
"Gps1",0,0,0
"Dus1l",0,0,0
"Ccdc57",0,0,0
"Slc16a3",0,0,0
"Csnk1d",0,0,0
"Cybc1",0,0,0
"Foxk2",0,0,0
"Wdr45b",0,0,0
"Tbcd",0,0,0
"B3gntl1",0,0,0
"Metrnl",0,0,0
"Gm12589",0,0,0
"Gm9616",0,0,0
"Gdi2",0,0,0
"Fam208b",0,0,0
"Asb13",0,0,0
"Net1",0,0,0
"Akr1c13",0,0,0
"Akr1e1",0,0,0
"AC133498.1",0,0,0
"Klf6",0,0,0
"Gm47507",0,0,0
"Gm46401",1,0,0
"Pitrm1",0,0,0
"Pfkp",0,1,0
"Adarb2",0,0,0
"Wdr37",0,0,0
"Idi1",-1,0,0
"Gtpbp4",0,0,0
"Larp4b",0,0,0
"Dip2c",0,0,0
"Zmynd11",0,0,0
"Ryr2",0,0,0
"Mtr",0,0,0
"Heatr1",0,0,0
"Lgals8",0,0,0
"Ero1lb",0,0,0
"Gpr137b-ps",0,0,0
"Gpr137b",1,0,0
"Lyst",0,0,0
"Tbce",0,0,0
"Ggps1",0,0,0
"Arid4b",0,0,0
"Hecw1",0,0,0
"Mrpl32",0,0,0
"Psma2",0,1,0
"B230303A05Rik",0,0,0
"Inhba",0,0,0
"Gm48444",1,0,0
"Sugct",0,0,0
"Mplkip",0,0,0
"Cdk13",0,0,0
"Rala",0,0,0
"Pou6f2",0,0,0
"Vps41",0,0,0
"Stard3nl",0,0,0
"Gpr141",0,0,0
"Elmo1",0,0,0
"Aoah",0,0,0
"Trim27",0,0,0
"Zkscan3",0,0,0
"4930470G03Rik",0,0,0
"Zscan26",0,0,0
"Gm11290",0,0,0
"Zfp322a",0,0,0
"Abt1",0,0,0
"Hist1h4h",0,0,0
"Hist1h2bc",0,0,0
"Hist1h1c",0,0,0
"Carmil1",0,0,0
"Cmah",0,0,0
"Gmnn",0,0,0
"BC005537",0,0,0
"Acot13",0,0,0
"Tdp2",0,0,0
"Mrs2",0,0,0
"Cdkal1",0,0,0
"E2f3",0,0,0
"Uqcrfs1",0,0,0
"Dusp22",0,0,0
"Irf4",0,0,1
"Exoc2",0,0,0
"Foxf2",0,0,0
"Gmds",0,0,0
"Wrnip1",0,0,0
"Serpinb1a",0,0,0
"Serpinb6b",0,1,1
"Serpinb9",0,1,1
"Serpinb9b",0,1,0
"Serpinb1b",0,0,0
"Gm6093",0,0,0
"Serpinb6a",0,0,0
"1110046J04Rik",0,0,0
"Nqo2",0,0,0
"Ripk1",0,0,0
"Bphl",0,0,0
"Tubb2a",0,0,0
"Psmg4",0,0,0
"Gm8231",0,0,0
"Prpf4b",0,0,0
"Eci2",0,0,0
"Cdyl",0,0,0
"Lyrm4",0,0,0
"Fars2",0,0,0
"F13a1",0,0,0
"Ly86",0,1,1
"Gm47754",0,0,0
"Rreb1",0,0,0
"Ssr1",0,0,0
"Riok1",0,0,0
"Snrnp48",0,0,0
"Txndc5",0,0,0
"Eef1e1",0,0,0
"Slc35b3",0,0,0
"Gm47352",0,0,0
"Gm26688",0,0,0
"Gcnt2",0,0,0
"A730081D07Rik",0,0,0
"Pak1ip1",0,0,0
"Tmem14c",0,0,0
"Smim13",0,0,0
"Nedd9",0,0,0
"Tmem170b",0,0,0
"Hivep1",0,0,0
"Edn1",0,0,0
"Gm47118",0,0,0
"Phactr1",0,0,0
"Tbc1d7",0,0,0
"Gfod1",0,0,0
"Nol7",0,0,0
"Ranbp9",0,0,0
"Mcur1",0,0,0
"Cd83",0,1,0
"Gm34084",0,0,1
"Jarid2",0,0,0
"Dtnbp1",0,0,0
"Gm40932",0,0,0
"Mylip",0,0,0
"Gmpr",0,0,0
"Atxn1",0,0,0
"Fam8a1",0,0,0
"Nup153",0,0,0
"Kif13a",0,0,0
"Tpmt",0,0,0
"Dek",0,0,0
"Fam120a",0,0,0
"Ninj1",0,0,0
"Card19",0,0,0
"Bicd2",0,0,0
"Cenpp",0,0,0
"Nol8",0,0,0
"Iars",0,0,0
"Gm8739",0,0,0
"Fbxw17",0,0,0
"Spin1",0,0,0
"Cks2",0,0,0
"Secisbp2",0,0,0
"Sema4d",0,0,0
"Gadd45g",0,0,0
"Syk",0,-1,0
"Auh",0,0,0
"Nfil3",0,0,0
"Sptlc1",0,0,0
"Sfxn1",0,0,0
"Thoc3",0,0,0
"Simc1",0,0,0
"4833439L19Rik",0,0,0
"Nop16",0,0,0
"Higd2a",0,0,0
"Cltb",0,0,0
"Faf2",0,0,0
"Rnf44",0,0,0
"Tspan17",0,0,0
"Hk3",0,0,0
"Uimc1",0,0,0
"Zfp346",0,0,0
"Nsd1",0,0,0
"Rab24",0,0,0
"Prelid1",0,0,0
"Lman2",0,0,0
"Rgs14",0,0,0
"Pdlim7",0,0,0
"Dok3",0,0,0
"Ddx41",0,0,0
"Fam193b",0,0,0
"Tmed9",0,0,0
"B4galt7",0,0,0
"Caml",0,0,0
"Ddx46",0,0,0
"B230219D22Rik",0,0,0
"Txndc15",0,0,0
"Pcbd2",0,0,0
"Gm47071",0,0,0
"H2afy",-1,0,0
"Tgfbi",0,0,0
"Smad5",0,0,0
"Spock1",0,0,0
"Hnrnpa0",0,0,0
"Idnk",0,0,0
"Ubqln1",0,0,0
"Gkap1",0,0,0
"2210016F16Rik",0,0,0
"Hnrnpk",0,0,0
"Agtpbp1",0,0,0
"Naa35",0,0,0
"Tut7",0,0,0
"Dapk1",0,0,0
"Gm6474",0,0,0
"Gm48228",0,0,0
"Zfp808",0,0,0
"Gm3604",0,0,0
"2010111I01Rik",0,0,0
"Fancc",0,0,0
"Ptch1",0,0,0
"Ercc6l2",0,0,0
"Slc35d2",0,0,0
"Zfp367",0,0,0
"Cdc14b",0,0,0
"Aaed1",0,0,0
"Ctsl",1,0,0
"Cdk20",0,0,0
"Mfsd14b",0,0,0
"Gm26754",0,0,0
"Uqcrb",0,1,0
"Mterf3",0,0,0
"Ptdss1",0,0,0
"Zfp455",0,0,0
"Zfp429",0,0,0
"Zfp874a",0,0,0
"Zfp874b",0,0,0
"Zfp738",0,0,0
"Fastkd3",0,0,0
"Tent4a",0,0,0
"Nsun2",0,0,0
"Med10",0,0,0
"Ice1",0,0,0
"Ndufs6",0,0,0
"Mrpl36",0,0,0
"Lpcat1",0,0,0
"Clptm1l",0,0,0
"Slc12a7",0,0,-1
"Trip13",0,0,0
"Brd9",0,0,0
"Exoc3",0,0,0
"Pdcd6",0,0,0
"Sdha",0,0,0
"Ccdc127",0,0,0
"Ftl1-ps1",0,-1,-1
"Gm47428",0,0,0
"Zfp825",0,0,0
"Gm46430",0,0,0
"Erap1",0,0,0
"Cast",0,0,0
"Gm4149",0,0,0
"Ell2",0,0,0
"Glrx",0,1,0
"Rfesd",0,0,0
"Arsk",0,0,0
"Ttc37",0,0,0
"Mctp1",0,0,-1
"Slf1",0,0,0
"2210408I21Rik",0,0,0
"Fam172a",0,0,0
"Gm8371",0,0,0
"9330111N05Rik",0,0,0
"Cetn3",0,0,0
"Mef2c",0,0,0
"Tmem161b",0,0,0
"Ccnh",0,0,0
"Rasa1",0,0,0
"Cox7c",0,0,0
"Hapln1",0,0,0
"Vcan",0,0,0
"Gm4117",0,0,0
"Xrcc4",0,0,0
"Tmem167",0,0,0
"Atp6ap1l",0,0,0
"Rps23",0,0,1
"Atg10",0,0,0
"Ssbp2",0,0,0
"Zcchc9",0,0,0
"Dhfr",0,0,0
"Zfyve16",0,0,0
"Papd4",0,0,0
"Homer1",0,0,0
"Jmy",0,0,0
"Arsb",0,0,0
"Lhfpl2",0,0,0
"Scamp1",0,0,0
"Gm32089",0,0,0
"Ap3b1",0,0,0
"Tbca",0,0,0
"Wdr41",0,0,0
"Pde8b",0,0,0
"Aggf1",0,0,0
"F2r",0,0,0
"Iqgap2",0,0,0
"F2rl2",0,0,0
"Polk",0,0,0
"Col4a3bp",0,0,-1
"Hmgcr",0,0,0
"Fam169a",0,0,0
"Nsa2",0,0,0
"Gfm2",0,0,0
"Hexb",0,0,0
"Enc1",0,0,0
"Utp15",0,0,0
"Ankra2",0,0,0
"Btf3",0,1,1
"Tmem171",0,0,0
"Fcho2",0,0,0
"Tnpo1",0,0,0
"Zfp366",0,0,0
"Ptcd2",0,0,0
"Mrps27",0,0,0
"Bdp1",0,0,0
"Serf1",0,0,0
"Smn1",0,0,0
"Naip2",0,0,0
"Naip5",0,0,0
"Naip3-ps1",0,0,0
"Naip6",0,0,0
"Gtf2h2",0,0,0
"Ocln",0,0,0
"Rad17",0,0,0
"Ak6",1,0,0
"Ccdc125",0,0,0
"Cdk7",0,0,0
"Mrps36",0,0,0
"Cenph",0,0,0
"Ccnb1",0,0,0
"Slc30a5",0,0,0
"Pik3r1",0,0,0
"Cd180",0,0,0
"Mast4",0,0,0
"Srek1",0,0,0
"Erbin",0,0,0
"Nln",0,0,0
"Trappc13",0,0,0
"Trim23",0,0,0
"Ppwd1",0,0,0
"Cenpk",0,0,0
"Adamts6",0,0,0
"Cwc27",0,0,0
"Srek1ip1",0,0,0
"Rgs7bp",0,0,0
"Rnf180",0,0,0
"Ipo11",0,0,0
"Kif2a",0,0,0
"Zswim6",0,0,0
"Ndufaf2",0,0,0
"Smim15",0,0,0
"Elovl7",0,0,0
"Pde4d",0,0,0
"Plk2",0,0,0
"Gpbp1",0,0,0
"Mier3",0,0,0
"Map3k1",0,0,0
"Ankrd55",0,0,0
"Il6st",0,0,0
"Il31ra",0,0,0
"Slc38a9",0,0,0
"Plpp1",0,0,0
"Skiv2l2",0,0,0
"Dhx29",0,0,0
"Snx18",0,0,0
"Arl15",0,0,0
"Ndufs4",0,1,1
"Fst",0,0,0
"Mocs2",0,0,0
"Itga1",0,0,0
"Gm6035",0,0,0
"Parp8",0,0,0
"Emb",0,0,0
"Mrps30",0,0,0
"Paip1",0,0,0
"4833420G17Rik",0,0,0
"Tmem267",0,-1,-1
"Hmgcs1",0,0,0
"Nim1k",0,0,0
"Zfp131",0,0,0
"Gm36161",0,0,0
"Gm21188",0,0,0
"BC147527",0,0,0
"Rab10os",0,0,0
"Rab10",0,0,0
"1110002L01Rik",0,0,0
"Asxl2",0,0,0
"Dtnb",0,0,0
"Dnmt3a",0,0,0
"Efr3b",0,0,0
"Cenpo",0,0,0
"Ptrhd1",0,0,0
"Ncoa1",0,0,0
"Itsn2",0,0,0
"Gm48678",0,0,0
"Sf3b6",0,0,0
"Fkbp1b",0,0,0
"Wdcp",0,0,0
"Ubxn2a",0,0,0
"Atad2b",0,0,0
"Gm32828",0,0,0
"Ldah",0,0,0
"Hs1bp3",0,0,0
"Rhob",0,0,0
"5033421B08Rik",0,0,0
"Pum2",0,0,0
"Sdc1",0,0,0
"Laptm4a",0,0,0
"Ttc32",0,0,0
"Rdh14",0,0,0
"Gen1",0,0,0
"Smc6",0,0,0
"Gm6867",0,0,0
"Fam49a",0,0,0
"Ddx1",0,0,0
"Nbas",0,0,0
"Rock2",0,0,0
"Pqlc3",1,0,0
"Pdia6",0,0,0
"Nol10",0,0,0
"Odc1",0,0,0
"Hpcal1",0,0,0
"Gm49329",0,0,0
"Asap2",0,0,0
"Itgb1bp1",0,0,0
"Cpsf3",0,0,0
"Iah1",0,0,0
"Adam17",0,0,0
"Ywhaq",0,0,0
"9030624G23Rik",0,0,0
"Taf1b",0,0,0
"Grhl1",0,0,0
"Rrm2",0,0,0
"Kidins220",0,0,0
"Id2",0,0,0
"Gm36723",0,0,0
"Rnf144a",0,0,0
"Rsad2",-1,0,0
"Cmpk2",-1,0,0
"Rps7",0,1,1
"Rnaseh1",0,0,0
"Adi1",0,0,0
"Trappc12",0,0,0
"Eipr1",0,0,0
"Tmem18",0,0,0
"Acp1",0,0,0
"Fam110c",0,0,0
"Dld",0,0,0
"Cbll1",0,0,0
"Slc26a4",0,0,0
"Bcap29",0,0,0
"Cog5",0,0,0
"Hbp1",0,0,0
"Prkar2b",0,0,0
"Pik3cg",1,0,0
"Ccdc71l",0,0,0
"Nampt",0,0,0
"Sypl",0,0,0
"F730043M19Rik",0,0,0
"Atxn7l1",0,0,0
"Atxn7l1os2",0,0,0
"Twistnb",0,0,0
"Hdac9",0,0,0
"Snx13",0,0,0
"Ahr",0,0,0
"Gm34047",0,0,0
"9130015A21Rik",0,1,0
"Tspan13",0,0,0
"Bzw2",0,0,0
"Ispd",0,0,0
"Dgkb",0,0,0
"Arl4a",0,0,0
"Ifrd1",0,0,0
"Zfp277",0,0,0
"Dock4",0,0,0
"Immp2l",0,0,0
"Dnajb9",0,0,0
"Pnpla8",0,0,0
"Stxbp6",0,0,0
"G2e3",0,0,0
"Scfd1",0,0,0
"Strn3",0,0,0
"Ap4s1",0,0,0
"Hectd1",0,0,0
"Heatr5a",0,0,0
"Dtd2",0,0,0
"Gm35188",0,0,0
"Arhgap5",0,0,0
"Akap6",0,0,0
"Npas3",0,0,0
"Sptssa",0,0,0
"Eapp",0,0,0
"Snx6",0,0,0
"Cfl2",0,0,0
"Baz1a",0,0,0
"2700097O09Rik",0,0,0
"Ppp2r3c",0,0,0
"1110008L16Rik",0,0,0
"Psma6",0,1,1
"Nfkbia",0,0,0
"Ralgapa1",0,0,0
"Brms1l",0,0,0
"Mbip",0,0,0
"Cox6c2",0,0,0
"Slc25a21",0,0,0
"Mipol1",0,0,0
"Sec23a",0,0,0
"Gemin2",0,0,0
"Trappc6b",0,0,0
"Pnn",0,0,0
"Mia2",0,0,0
"Fbxo33",0,0,0
"Klhl28",0,0,0
"Togaram1",0,0,0
"Prpf39",0,0,0
"Fkbp3",0,0,0
"Fancm",0,0,0
"Mis18bp1",0,0,0
"Wdr20rt",0,0,0
"Mdga2",0,0,0
"Rpl17-ps3",0,0,0
"Rps29",0,0,0
"Rpl36al",0,0,0
"Mgat2",0,0,0
"Klhdc2",0,0,0
"Nemf",0,0,0
"Arf6",0,0,0
"Sos2",0,0,0
"Atp5s",0,0,0
"4930512B01Rik",0,0,0
"Map4k5",0,0,0
"Sav1",0,0,0
"Gm19221",0,0,0
"Nin",0,0,0
"Pygl",0,0,0
"Tmx1",0,0,0
"Actr10",0,0,0
"Psma3",0,0,0
"3110056K07Rik",0,0,0
"Arid4a",0,0,0
"Timm9",0,0,0
"Daam1",0,0,0
"Jkamp",0,0,0
"Dhrs7",0,0,0
"Ppm1a",0,0,0
"Six1",0,0,0
"Mnat1",0,0,0
"Trmt5",0,0,0
"Slc38a6",0,0,0
"Prkch",0,0,0
"Gm15283",0,0,0
"Hif1a",0,0,0
"Snapc1",0,0,0
"Ppp2r5e",0,0,0
"Gm47689",0,0,0
"Wdr89",0,0,0
"Sgpp1",0,0,0
"Syne2",0,0,0
"Mthfd1",0,0,0
"Zbtb1",0,0,0
"Fntb",0,0,0
"Max",0,0,0
"Fut8",0,0,0
"Gphn",0,0,0
"Mpp5",0,0,0
"Atp6v1d",0,0,0
"Eif2s1",0,1,0
"Tmem229b",0,0,0
"Arg2",0,0,0
"Vti1b",0,0,0
"Rdh11",0,0,0
"Zfyve26",0,0,0
"Rad51b",0,0,0
"Zfp36l1",0,0,0
"Actn1",0,0,0
"Dcaf5",0,0,0
"Exd2",0,0,0
"Erh",0,0,0
